Gender,Year,STEM_Major,Diet_Quality,Internet_Quality,Employment,Stress_Level,AI_Tool_Usage,GPA,Performance_Tier,Total_Productive_Hrs,Distraction_Hrs,Study_Distraction_Ratio,Wellbeing_Score,Available_Study_Time,Active_Engagement_Score,Study_Quality,AI_Enhanced_Study,Resource_Quality,Focus_Ratio,Stress_Wellbeing,AI_Engagement,Lifestyle_Index,Study_Consistency,Time_Efficiency,Digital_Balance,Academic_Momentum,Stress_Load
0,2.0,1,2,3,0,7.5,3,2.7,1,9.0,6.5,0.6060606060606061,-1.0,12.375,10.5,4.0,12.0,6,1.3636363636363638,1.5,31.5,0.4166666666666667,1,0.47058823529411764,0.4545454545454546,10.5,49.6875
1,2.0,1,3,3,0,7.5,4,2.61,1,3.0,4.0,0.7317073170731708,-2.0,15.25,6.7,3.0,12.0,9,0.7317073170731708,1.875,26.8,0.5,0,0.35294117647058826,0.9756097560975611,6.7,35.625
1,2.0,1,2,1,1,5.5,4,2.84,1,5.0,4.0,0.7317073170731708,3.0,12.875,10.5,6.0,12.0,2,1.2195121951219514,0.6111111111111112,42.0,0.345238095229025,2,0.9230769230769231,0.9756097560975611,21.0,22.6875
0,3.0,0,1,2,1,7.5,1,2.96,1,10.0,3.0,0.6451612903225806,1.0,13.875,10.5,6.0,2.0,2,3.225806451612903,1.0714285714285714,10.5,0.28174603174300833,3,0.7058823529411765,0.3225806451612903,31.5,23.4375
1,3.0,1,3,3,1,5.5,3,2.55,1,3.0,8.5,0.3488372093023256,5.0,8.125,12.5,6.0,9.0,9,0.3488372093023256,0.5,37.5,0.6587301587150416,6,0.9230769230769231,0.3488372093023256,25.0,48.8125
1,2.0,1,3,1,1,5.5,4,2.79,1,3.0,8.5,0.11627906976744186,0.5,8.75,10.5,2.0,4.0,3,0.3488372093023256,0.8461538461538461,42.0,0.34920634920483745,2,0.3076923076923077,0.46511627906976744,21.0,50.875
1,2.0,1,2,3,1,5.5,4,2.81,1,2.0,5.0,0.3921568627450981,2.0,14.625,11.5,4.0,8.0,6,0.3921568627450981,0.6875,46.0,0.4801587301526833,2,0.6153846153846154,0.7843137254901962,23.0,29.5625
0,1.0,0,2,2,1,3.5,3,2.72,1,10.0,5.0,0.3921568627450981,2.5,12.875,11.5,2.0,6.0,4,1.9607843137254903,0.4117647058823529,34.5,0.4126984126908541,1,0.4444444444444444,0.5882352941176471,11.5,17.9375
1,2.0,0,1,2,1,5.5,2,2.88,1,2.0,3.0,0.6451612903225806,1.0,14.75,12.5,4.0,4.0,2,0.6451612903225806,0.7857142857142857,25.0,0.28174603174300833,4,0.6153846153846154,0.6451612903225806,25.0,23.375
1,3.0,1,2,2,0,5.5,3,2.83,1,5.0,2.0,1.4285714285714286,3.0,14.875,10.5,6.0,9.0,4,2.380952380952381,0.6111111111111112,31.5,0.4285714285623583,2,0.9230769230769231,1.4285714285714286,21.0,11.6875
0,3.0,0,2,1,1,5.5,4,2.76,1,5.0,3.0,1.6129032258064515,4.5,15.625,5.5,15.0,20.0,2,1.6129032258064515,0.5238095238095238,22.0,0.3928571428435374,0,2.3076923076923075,1.2903225806451613,16.5,18.5625
0,3.0,1,2,3,1,7.5,4,2.95,1,1.0,3.5,0.2777777777777778,-2.5,15.125,8.2,3.0,4.0,6,0.2777777777777778,2.142857142857143,32.8,0.4166666666666667,0,0.35294117647058826,1.1111111111111112,24.599999999999998,29.0625
0,4.0,0,3,3,2,5.5,4,2.64,1,4.0,3.5,0.5555555555555556,4.0,12.125,11.5,2.0,8.0,9,1.1111111111111112,0.55,46.0,0.6269841269720332,1,0.3076923076923077,1.1111111111111112,11.5,21.3125
0,3.0,1,3,2,0,9.5,2,2.87,1,2.0,3.5,0.0,-2.0,14.125,10.7,0.0,0.0,6,0.5555555555555556,2.375,21.4,0.4166666666666667,3,0.0,0.5555555555555556,10.7,36.8125
0,2.0,1,1,1,1,7.5,2,2.77,1,3.0,2.0,1.4285714285714286,0.0,15.625,10.2,6.0,6.0,1,1.4285714285714286,1.25,20.4,0.16666666666666666,4,0.7058823529411765,0.9523809523809523,20.4,17.8125
1,2.0,1,3,3,0,5.5,4,2.94,1,2.0,7.0,0.28169014084507044,5.0,9.25,9.2,2.0,8.0,9,0.28169014084507044,0.5,36.8,0.6587301587150416,1,0.3076923076923077,0.5633802816901409,9.2,42.625
1,2.0,1,3,3,0,3.5,4,2.57,1,0.0,2.0,0.0,1.5,16.25,11.5,0.0,0.0,9,0.0,0.4666666666666667,46.0,0.5476190476145125,3,0.0,1.9047619047619047,34.5,9.625
1,3.0,1,2,2,0,7.5,3,2.84,1,1.0,6.5,0.15151515151515152,-1.0,12.375,11.5,1.0,3.0,4,0.15151515151515152,1.5,34.5,0.3333333333333333,1,0.11764705882352941,0.4545454545454546,11.5,49.6875
0,2.0,1,2,1,1,5.5,3,2.97,1,2.0,1.5,1.25,4.0,15.75,11.5,6.0,6.0,2,1.25,0.55,34.5,0.37698412697203326,6,0.9230769230769231,1.875,34.5,12.375
1,3.0,0,2,1,0,7.5,4,2.56,1,1.0,5.0,0.19607843137254904,1.5,14.875,10.5,2.0,4.0,2,0.19607843137254904,1.0,42.0,0.29761904761451247,2,0.23529411764705882,0.7843137254901962,21.0,38.4375
1,2.0,1,2,1,0,7.5,0,2.61,1,5.0,3.0,0.9677419354838709,-2.0,16.25,12.5,3.0,0.0,2,1.6129032258064515,1.875,0.0,0.25,2,0.35294117647058826,0.0,12.5,28.125
0,3.0,1,1,3,1,3.5,4,2.52,1,6.0,8.5,0.11627906976744186,5.0,7.75,12.5,2.0,4.0,3,0.6976744186046512,0.3181818181818182,50.0,0.4920634920483749,4,0.4444444444444444,0.46511627906976744,25.0,32.375
1,2.0,1,2,2,2,3.5,3,2.58,1,2.0,6.5,0.0,5.0,12.125,12.5,0.0,0.0,4,0.30303030303030304,0.3181818181818182,37.5,0.4920634920483749,3,0.0,0.4545454545454546,12.5,24.0625
1,2.0,1,2,3,1,7.5,3,2.5,1,1.0,5.0,0.19607843137254904,-2.5,13.25,6.5,2.0,3.0,6,0.19607843137254904,2.142857142857143,19.5,0.4166666666666667,2,0.23529411764705882,0.5882352941176471,13.0,43.125
1,3.0,1,3,4,1,5.5,1,2.5,1,2.0,5.5,0.35714285714285715,5.0,10.25,11.5,4.0,2.0,12,0.35714285714285715,0.5,11.5,0.7420634920483749,2,0.6153846153846154,0.17857142857142858,23.0,37.125
1,3.0,1,2,3,0,7.5,1,2.54,1,4.0,6.5,0.30303030303030304,1.0,9.75,11.5,6.0,2.0,6,0.6060606060606061,1.0714285714285714,11.5,0.448412698409675,6,0.7058823529411765,0.15151515151515152,34.5,54.375
0,2.0,1,3,4,0,5.5,3,2.6,1,16.0,6.5,0.9090909090909092,0.0,12.75,12.5,6.0,18.0,12,2.4242424242424243,0.9166666666666666,37.5,0.5833333333333334,2,0.9230769230769231,0.4545454545454546,12.5,39.875
0,3.0,1,2,1,1,3.5,3,2.57,1,3.0,5.0,0.5882352941176471,3.5,11.25,11.5,3.0,9.0,2,0.5882352941176471,0.3684210526315789,34.5,0.3611111111005291,2,0.6666666666666666,0.5882352941176471,11.5,20.125
0,2.0,1,2,4,1,5.5,3,2.89,1,0.0,3.0,0.0,6.5,13.875,11.5,0.0,0.0,8,0.0,0.44,34.5,0.7063492063295541,2,0.0,0.9677419354838709,11.5,17.1875
1,2.0,1,3,3,2,7.5,1,2.78,1,0.0,8.5,0.0,4.0,7.125,7.7,0.0,0.0,9,0.0,0.75,7.7,0.6269841269720332,0,0.0,0.11627906976744186,7.7,66.5625
1,2.0,1,4,3,2,5.5,2,2.5,1,3.0,1.5,1.875,2.0,16.375,10.5,3.0,6.0,12,1.875,0.6875,21.0,0.6468253968193499,1,0.46153846153846156,1.25,10.5,8.9375
1,1.0,1,2,2,1,5.5,3,2.6,1,2.0,3.0,0.6451612903225806,0.5,14.25,8.2,6.0,6.0,4,0.6451612903225806,0.8461538461538461,24.599999999999998,0.34920634920483745,0,0.9230769230769231,0.9677419354838709,24.599999999999998,20.625
1,3.0,0,2,2,1,7.5,3,2.8,1,2.0,6.5,0.30303030303030304,1.0,9.75,10.2,4.0,6.0,4,0.30303030303030304,1.0714285714285714,30.599999999999998,0.3650793650763417,2,0.47058823529411764,0.4545454545454546,20.4,54.375
1,4.0,1,2,2,0,5.5,3,2.64,1,2.0,3.0,0.6451612903225806,-0.5,15.875,11.2,2.0,6.0,4,0.6451612903225806,1.0,33.599999999999994,0.3333333333333333,2,0.3076923076923077,0.9677419354838709,11.2,17.1875
0,2.0,0,2,1,1,7.5,2,2.93,1,3.0,5.0,0.19607843137254904,-2.5,13.25,7.5,2.0,2.0,2,0.5882352941176471,2.142857142857143,15.0,0.25,4,0.23529411764705882,0.3921568627450981,15.0,43.125
0,1.0,1,3,1,0,5.5,3,2.62,1,4.0,5.0,0.7843137254901962,2.0,11.75,12.5,12.0,12.0,3,0.7843137254901962,0.6875,37.5,0.39682539681935,6,1.8461538461538463,0.5882352941176471,37.5,34.375
0,2.0,1,2,3,0,3.5,3,2.59,1,0.0,5.0,0.0,2.5,12.875,11.2,0.0,0.0,6,0.0,0.4117647058823529,33.599999999999994,0.4960317460241874,2,0.0,0.5882352941176471,11.2,17.9375
0,3.0,1,3,1,1,7.5,3,2.6,1,7.0,1.5,1.25,2.0,16.125,11.5,6.0,6.0,3,4.375,0.9375,34.5,0.39682539681935,3,0.7058823529411765,1.875,34.5,14.0625
0,3.0,0,2,3,2,7.5,4,2.79,1,1.0,2.0,0.47619047619047616,3.0,14.625,11.5,2.0,4.0,6,0.47619047619047616,0.8333333333333334,46.0,0.5119047618956917,2,0.23529411764705882,1.9047619047619047,23.0,17.8125
1,4.0,1,2,4,0,3.5,4,2.84,1,2.0,5.0,0.3921568627450981,2.5,12.25,11.5,6.0,8.0,8,0.3921568627450981,0.4117647058823529,46.0,0.5793650793575208,6,1.3333333333333333,0.7843137254901962,34.5,20.125
0,1.0,1,3,2,0,7.5,3,2.77,1,4.0,1.5,2.5,-1.5,15.75,8.2,8.0,12.0,6,2.5,1.6666666666666667,24.599999999999998,0.4166666666666667,0,0.9411764705882353,1.875,16.4,16.875
1,3.0,1,2,1,0,5.5,4,2.64,1,5.0,6.5,0.4545454545454546,3.0,10.125,8.2,6.0,12.0,2,0.7575757575757576,0.6111111111111112,32.8,0.345238095229025,0,0.9230769230769231,0.6060606060606061,16.4,37.8125
0,2.0,0,2,1,1,1.5,2,2.52,1,3.0,3.0,0.9677419354838709,8.0,11.75,10.5,6.0,6.0,2,0.9677419354838709,0.10714285714285714,21.0,0.5039682539440665,2,2.4,0.6451612903225806,21.0,6.375
1,3.0,1,2,3,0,5.5,3,2.91,1,5.0,4.0,0.7317073170731708,4.0,13.875,9.2,3.0,9.0,6,1.2195121951219514,0.55,27.599999999999998,0.5436507936387,1,0.46153846153846156,0.7317073170731708,9.2,22.6875
0,3.0,1,2,2,2,9.5,1,2.77,1,3.0,4.0,0.7317073170731708,-2.5,12.625,12.5,9.0,3.0,4,0.7317073170731708,2.7142857142857144,12.5,0.3333333333333333,6,0.8571428571428571,0.24390243902439027,37.5,41.5625
1,3.0,1,2,2,0,7.5,2,2.72,1,2.0,2.0,0.9523809523809523,1.0,14.875,11.5,4.0,4.0,4,0.9523809523809523,1.0714285714285714,23.0,0.3650793650763417,2,0.47058823529411764,0.9523809523809523,23.0,15.9375
1,2.0,0,2,2,0,9.5,4,2.6,1,6.0,6.5,0.15151515151515152,-2.0,11.125,11.5,2.0,4.0,4,0.9090909090909092,2.375,46.0,0.3333333333333333,4,0.19047619047619047,0.6060606060606061,23.0,65.3125
0,2.0,0,2,2,2,7.5,3,2.75,1,2.0,4.0,0.48780487804878053,-2.5,13.75,9.5,6.0,6.0,4,0.48780487804878053,2.142857142857143,28.5,0.3333333333333333,9,0.7058823529411765,0.7317073170731708,28.5,39.375
0,4.0,1,3,2,2,7.5,2,2.55,1,5.0,5.0,0.5882352941176471,-1.0,13.625,10.2,9.0,6.0,6,0.9803921568627452,1.5,20.4,0.4166666666666667,3,1.0588235294117647,0.3921568627450981,30.599999999999998,40.3125
1,1.0,1,1,1,1,3.5,4,2.75,1,1.0,5.0,0.19607843137254904,3.5,11.625,10.5,1.0,4.0,1,0.19607843137254904,0.3684210526315789,42.0,0.27777777776719575,0,0.2222222222222222,0.7843137254901962,10.5,18.8125
1,1.0,0,2,1,1,9.5,4,2.9,1,2.0,5.0,0.3921568627450981,-2.0,12.625,8.7,2.0,8.0,2,0.3921568627450981,2.375,34.8,0.25,2,0.19047619047619047,0.7843137254901962,8.7,51.0625
1,1.0,1,2,3,0,7.5,3,2.81,1,0.0,4.0,0.0,-1.0,14.25,12.5,0.0,0.0,6,0.0,1.5,37.5,0.4166666666666667,6,0.0,0.7317073170731708,37.5,35.625
1,3.0,1,1,2,1,7.5,4,2.7,1,6.0,2.0,0.47619047619047616,-1.0,16.25,11.5,3.0,4.0,2,2.857142857142857,1.5,46.0,0.25,6,0.35294117647058826,1.9047619047619047,34.5,20.625
1,3.0,1,1,4,0,9.5,3,2.51,1,5.0,5.5,0.5357142857142857,-2.0,12.125,9.2,6.0,9.0,4,0.8928571428571429,2.375,27.599999999999998,0.4166666666666667,2,0.5714285714285714,0.5357142857142857,18.4,55.8125
0,3.0,1,3,1,1,7.5,2,2.8,1,6.0,5.5,1.0714285714285714,1.0,12.25,8.7,18.0,12.0,3,1.0714285714285714,1.0714285714285714,17.4,0.3650793650763417,6,2.1176470588235294,0.35714285714285715,26.099999999999998,50.625
1,3.0,1,2,2,1,7.5,4,2.57,1,1.0,1.5,0.625,-1.5,16.375,12.5,3.0,4.0,4,0.625,1.6666666666666667,50.0,0.3333333333333333,6,0.35294117647058826,2.5,37.5,12.1875
1,1.0,1,2,1,1,5.5,3,2.95,1,1.0,5.0,0.19607843137254904,5.5,12.625,10.5,1.0,3.0,2,0.19607843137254904,0.4782608695652174,31.5,0.42460317458654573,0,0.15384615384615385,0.5882352941176471,10.5,29.5625
0,2.0,0,2,2,1,7.5,4,2.8,1,5.0,1.5,1.875,-1.0,16.75,12.5,6.0,12.0,4,3.125,1.5,50.0,0.3333333333333333,4,0.7058823529411765,2.5,25.0,16.875
0,2.0,1,1,3,2,3.5,4,2.59,1,4.0,1.5,1.25,6.0,16.375,10.2,2.0,8.0,3,2.5,0.2916666666666667,40.8,0.5238095237913832,2,0.4444444444444444,2.5,10.2,5.6875
0,2.0,1,2,2,0,5.5,4,2.67,1,1.0,5.0,0.19607843137254904,8.5,9.25,11.5,3.0,4.0,4,0.19607843137254904,0.3793103448275862,46.0,0.6031746031489039,3,0.46153846153846156,0.7843137254901962,34.5,31.625
1,2.0,1,1,2,1,7.5,4,2.82,1,4.0,3.5,1.1111111111111112,-2.5,14.75,11.2,8.0,16.0,2,1.1111111111111112,2.142857142857143,44.8,0.25,4,0.9411764705882353,1.1111111111111112,22.4,31.875
1,3.0,1,1,1,0,5.5,4,2.69,1,1.0,3.0,0.3225806451612903,3.0,15.25,10.2,1.0,4.0,1,0.3225806451612903,0.6111111111111112,40.8,0.2619047618956916,2,0.15384615384615385,1.2903225806451613,10.2,20.625
0,2.0,1,3,2,0,1.5,4,2.84,1,1.0,4.0,0.24390243902439027,8.0,13.625,10.5,2.0,4.0,6,0.24390243902439027,0.10714285714285714,42.0,0.6706349206107332,2,0.8,0.9756097560975611,21.0,6.5625
1,2.0,1,2,2,0,9.5,3,2.84,1,2.0,5.0,0.3921568627450981,-2.0,12.625,12.5,2.0,6.0,4,0.3921568627450981,2.375,37.5,0.3333333333333333,2,0.19047619047619047,0.5882352941176471,12.5,51.0625
0,2.0,1,2,2,0,3.5,4,2.65,1,2.0,1.5,1.25,4.0,15.75,10.5,2.0,8.0,4,1.25,0.35,42.0,0.4603174603053666,1,0.4444444444444444,2.5,10.5,7.875
1,2.0,1,1,1,0,3.5,3,2.7,1,6.0,5.0,0.7843137254901962,5.0,11.25,10.5,4.0,12.0,1,1.1764705882352942,0.3181818181818182,31.5,0.3253968253817083,1,0.8888888888888888,0.5882352941176471,10.5,20.125
1,3.0,1,2,2,1,7.5,4,2.91,1,4.0,5.5,0.35714285714285715,-0.5,11.375,9.2,4.0,8.0,4,0.7142857142857143,1.3636363636363635,36.8,0.3333333333333333,2,0.47058823529411764,0.7142857142857143,18.4,42.1875
1,2.0,1,2,1,1,5.5,3,2.82,1,4.0,6.5,0.30303030303030304,4.0,10.25,10.2,4.0,6.0,2,0.6060606060606061,0.55,30.599999999999998,0.37698412697203326,4,0.6153846153846154,0.4545454545454546,20.4,42.625
1,1.0,1,3,2,0,3.5,2,2.8,1,2.0,2.0,0.9523809523809523,2.5,15.625,10.5,2.0,4.0,6,0.9523809523809523,0.4117647058823529,21.0,0.4960317460241874,1,0.4444444444444444,0.9523809523809523,10.5,8.3125
1,2.0,1,3,2,2,3.5,3,2.91,1,0.0,3.5,0.0,8.5,13.375,10.2,0.0,0.0,6,0.0,0.2413793103448276,30.599999999999998,0.6865079364822373,3,0.0,0.8333333333333333,30.599999999999998,12.6875
1,2.0,0,3,1,0,3.5,3,2.66,1,2.0,5.0,0.0,2.0,14.875,8.2,0.0,0.0,3,0.3921568627450981,0.4375,24.599999999999998,0.39682539681935,0,0.0,0.5882352941176471,8.2,17.9375
0,2.0,1,2,3,1,5.5,2,2.93,1,4.0,7.0,0.5633802816901409,4.5,11.25,11.5,4.0,8.0,6,0.5633802816901409,0.5238095238095238,23.0,0.5595238095102041,1,0.6153846153846154,0.28169014084507044,11.5,42.625
1,2.0,0,2,2,1,7.5,2,2.95,1,2.0,5.0,0.0,0.0,12.875,12.5,0.0,0.0,4,0.3921568627450981,1.25,25.0,0.3333333333333333,4,0.0,0.3921568627450981,25.0,38.4375
1,4.0,0,2,2,1,5.5,3,2.7,1,2.0,3.0,0.6451612903225806,2.0,14.25,9.2,2.0,6.0,4,0.6451612903225806,0.6875,27.599999999999998,0.39682539681935,0,0.3076923076923077,0.9677419354838709,9.2,20.625
0,2.0,0,3,3,0,5.5,3,2.56,1,2.0,1.5,1.25,1.0,17.375,11.5,6.0,6.0,9,1.25,0.7857142857142857,34.5,0.5317460317430084,6,0.9230769230769231,1.875,34.5,8.9375
1,2.0,1,2,3,0,7.5,3,2.94,1,7.0,6.5,0.30303030303030304,4.0,9.375,11.5,6.0,6.0,6,1.0606060606060606,0.75,34.5,0.5436507936387,3,0.7058823529411765,0.4545454545454546,34.5,49.6875
1,2.0,1,1,1,0,5.5,4,2.53,1,1.0,2.0,0.47619047619047616,3.0,14.875,10.5,1.0,4.0,1,0.47619047619047616,0.6111111111111112,42.0,0.2619047618956916,1,0.15384615384615385,1.9047619047619047,10.5,11.6875
1,4.0,0,3,2,2,5.5,2,2.65,1,4.0,5.0,0.7843137254901962,3.0,11.25,11.2,12.0,8.0,6,0.7843137254901962,0.6111111111111112,22.4,0.5119047618956917,6,1.8461538461538463,0.3921568627450981,33.599999999999994,31.625
1,4.0,1,3,3,1,5.5,4,2.55,1,3.0,4.0,0.24390243902439027,1.0,14.25,11.2,2.0,4.0,9,0.7317073170731708,0.7857142857142857,44.8,0.5317460317430084,4,0.3076923076923077,0.9756097560975611,22.4,26.125
1,4.0,1,3,3,1,9.5,1,2.65,1,2.0,3.5,0.5555555555555556,-4.5,14.75,10.5,6.0,2.0,9,0.5555555555555556,6.333333333333333,10.5,0.5,3,0.5714285714285714,0.2777777777777778,31.5,40.375
0,4.0,0,2,2,1,3.5,4,2.9,1,3.0,6.5,0.15151515151515152,5.0,9.75,13.5,1.0,4.0,4,0.4545454545454546,0.3181818181818182,54.0,0.4920634920483749,3,0.2222222222222222,0.6060606060606061,13.5,25.375
0,3.0,1,3,1,0,5.5,2,2.79,1,3.0,6.5,0.4545454545454546,1.5,9.75,10.5,6.0,6.0,3,0.4545454545454546,0.7333333333333333,21.0,0.38095238094784584,2,0.9230769230769231,0.30303030303030304,21.0,39.875
0,3.0,0,2,3,1,5.5,4,2.78,1,4.0,5.0,0.7843137254901962,1.0,13.625,12.5,12.0,16.0,6,0.7843137254901962,0.7857142857142857,50.0,0.448412698409675,6,1.8461538461538463,0.7843137254901962,37.5,29.5625
1,2.0,1,2,2,0,5.5,4,2.66,1,2.0,1.5,1.25,2.0,16.125,11.2,4.0,8.0,4,1.25,0.6875,44.8,0.39682539681935,4,0.6153846153846154,2.5,22.4,10.3125
0,2.0,0,2,2,1,5.5,1,2.8,1,4.0,2.0,1.9047619047619047,-1.5,17.25,12.5,8.0,4.0,4,1.9047619047619047,1.2222222222222223,12.5,0.3333333333333333,4,1.2307692307692308,0.47619047619047616,25.0,15.125
1,2.0,1,2,2,0,7.5,4,2.94,1,1.0,1.5,0.625,-3.5,17.75,9.2,1.0,4.0,4,0.625,3.0,36.8,0.3333333333333333,1,0.11764705882352941,2.5,9.2,16.875
0,1.0,0,2,4,0,7.5,4,2.86,1,1.0,5.0,0.19607843137254904,2.0,12.625,6.5,2.0,4.0,8,0.19607843137254904,0.9375,26.0,0.5634920634860167,2,0.23529411764705882,0.7843137254901962,13.0,40.3125
1,2.0,1,1,1,1,5.5,4,2.81,1,7.0,4.0,0.48780487804878053,2.5,11.625,8.7,6.0,8.0,1,1.707317073170732,0.6470588235294118,34.8,0.24603174602418745,3,0.9230769230769231,0.9756097560975611,26.099999999999998,24.0625
1,2.0,1,3,1,1,3.5,4,2.72,1,5.0,5.0,0.9803921568627452,2.5,11.75,12.5,5.0,20.0,3,0.9803921568627452,0.4117647058823529,50.0,0.4126984126908541,3,1.1111111111111112,0.7843137254901962,12.5,21.875
0,2.0,1,2,1,1,5.5,4,2.93,1,4.0,3.5,0.5555555555555556,0.0,16.125,9.2,6.0,8.0,2,1.1111111111111112,0.9166666666666666,36.8,0.25,0,0.9230769230769231,1.1111111111111112,27.599999999999998,21.3125
0,2.0,1,3,1,1,9.5,3,2.8,1,4.0,3.5,0.5555555555555556,-1.5,11.75,11.5,6.0,6.0,3,1.1111111111111112,2.111111111111111,34.5,0.3333333333333333,6,0.5714285714285714,0.8333333333333333,34.5,40.375
1,2.0,1,2,3,0,3.5,3,2.7,1,1.0,5.0,0.19607843137254904,5.0,11.625,11.2,3.0,3.0,6,0.19607843137254904,0.3181818181818182,33.599999999999994,0.5753968253817082,6,0.6666666666666666,0.5882352941176471,33.599999999999994,18.8125
1,1.0,0,2,1,1,5.5,2,2.9,1,1.0,5.0,0.19607843137254904,0.5,12.625,10.7,3.0,2.0,2,0.19607843137254904,0.8461538461538461,21.4,0.2658730158715042,9,0.46153846153846156,0.3921568627450981,32.099999999999994,29.5625
0,3.0,1,2,1,0,5.5,3,2.67,1,4.0,8.5,0.23255813953488372,3.0,8.125,7.5,4.0,6.0,2,0.46511627906976744,0.6111111111111112,22.5,0.345238095229025,2,0.6153846153846154,0.3488372093023256,15.0,48.8125
0,4.0,1,2,2,2,7.5,3,2.68,1,3.0,5.5,0.5357142857142857,4.0,9.75,11.5,3.0,9.0,4,0.5357142857142857,0.75,34.5,0.4603174603053666,2,0.35294117647058826,0.5357142857142857,11.5,46.875
1,2.0,0,2,3,0,5.5,4,2.6,1,1.0,4.0,0.24390243902439027,6.5,12.625,10.5,2.0,4.0,6,0.24390243902439027,0.44,42.0,0.6230158729962207,2,0.3076923076923077,0.9756097560975611,21.0,24.0625
1,2.0,1,1,1,2,7.5,2,2.55,1,3.0,5.0,0.5882352941176471,3.0,11.25,10.5,9.0,6.0,1,0.5882352941176471,0.8333333333333334,21.0,0.2619047618956916,3,1.0588235294117647,0.3921568627450981,31.5,43.125
1,3.0,1,2,2,2,7.5,4,2.57,1,3.0,3.0,0.3225806451612903,-0.5,13.25,11.5,1.0,4.0,4,0.9677419354838709,1.3636363636363635,46.0,0.3333333333333333,1,0.11764705882352941,1.2903225806451613,11.5,28.125
1,3.0,1,4,3,2,5.5,2,2.9,1,2.0,3.0,0.0,2.0,14.625,10.2,0.0,0.0,12,0.6451612903225806,0.6875,20.4,0.6468253968193499,2,0.0,0.6451612903225806,10.2,18.5625
0,2.0,0,2,3,0,5.5,4,2.51,1,2.0,1.5,1.25,3.0,15.125,11.2,2.0,8.0,6,1.25,0.6111111111111112,44.8,0.5119047618956917,2,0.3076923076923077,2.5,11.2,10.3125
0,3.0,1,2,2,2,5.5,1,2.64,1,3.0,6.5,0.4545454545454546,1.0,12.125,10.5,9.0,3.0,4,0.4545454545454546,0.7857142857142857,10.5,0.3650793650763417,0,1.3846153846153846,0.15151515151515152,31.5,37.8125
0,3.0,1,2,1,0,7.5,3,2.5,1,1.0,5.5,0.17857142857142858,-2.0,13.75,11.2,3.0,3.0,2,0.17857142857142858,1.875,33.599999999999994,0.25,6,0.35294117647058826,0.5357142857142857,33.599999999999994,46.875
1,3.0,0,4,3,1,5.5,3,2.9,1,3.0,5.5,0.5357142857142857,4.0,10.125,9.7,6.0,9.0,12,0.5357142857142857,0.55,29.099999999999998,0.7103174603053666,6,0.9230769230769231,0.5357142857142857,19.4,32.3125
1,2.0,1,1,1,2,7.5,4,2.73,1,2.0,3.5,0.0,1.0,12.75,10.2,0.0,0.0,1,0.5555555555555556,1.0714285714285714,40.8,0.198412698409675,2,0.0,1.1111111111111112,10.2,31.875
0,4.0,0,3,2,0,5.5,1,2.97,1,1.0,5.0,0.19607843137254904,3.5,9.875,9.2,2.0,1.0,6,0.19607843137254904,0.5789473684210527,9.2,0.5277777777671958,2,0.3076923076923077,0.19607843137254904,18.4,28.1875
1,2.0,0,3,1,0,5.5,4,2.81,1,3.0,10.0,0.297029702970297,4.0,7.625,10.5,6.0,12.0,3,0.297029702970297,0.55,42.0,0.4603174603053666,2,0.9230769230769231,0.39603960396039606,21.0,57.0625
0,3.0,1,2,2,0,7.5,3,2.73,1,11.0,6.5,0.4545454545454546,1.0,12.375,10.5,6.0,9.0,4,1.6666666666666667,1.0714285714285714,31.5,0.3650793650763417,2,0.7058823529411765,0.4545454545454546,21.0,49.6875
1,2.0,1,2,2,0,5.5,4,2.7,1,0.0,3.0,0.0,2.0,14.625,11.5,0.0,0.0,4,0.0,0.6875,46.0,0.39682539681935,1,0.0,1.2903225806451613,11.5,18.5625
0,2.0,1,2,3,1,7.5,3,2.75,1,4.0,8.5,0.46511627906976744,0.0,11.125,9.5,4.0,12.0,6,0.46511627906976744,1.25,28.5,0.4166666666666667,0,0.47058823529411764,0.3488372093023256,9.5,66.5625
1,2.0,1,4,2,0,7.5,2,2.92,1,1.0,5.0,0.19607843137254904,-1.0,13.625,12.2,1.0,2.0,8,0.19607843137254904,1.5,24.4,0.5,3,0.11764705882352941,0.3921568627450981,12.2,40.3125
0,2.0,0,4,1,0,5.5,1,2.71,1,1.0,5.0,0.19607843137254904,2.0,12.875,11.2,2.0,1.0,4,0.19607843137254904,0.6875,11.2,0.4801587301526833,4,0.3076923076923077,0.19607843137254904,22.4,28.1875
0,2.0,1,3,3,0,7.5,3,2.54,1,5.0,6.5,0.7575757575757576,-1.5,11.125,9.2,5.0,15.0,9,0.7575757575757576,1.6666666666666667,27.599999999999998,0.5,1,0.5882352941176471,0.4545454545454546,9.2,51.5625
1,2.0,1,2,2,0,9.5,3,2.63,1,4.0,5.0,0.7843137254901962,2.0,10.875,9.7,4.0,12.0,4,0.7843137254901962,1.1875,29.099999999999998,0.39682539681935,3,0.38095238095238093,0.5882352941176471,9.7,48.6875
1,3.0,0,2,2,0,3.5,3,2.59,1,10.0,4.0,1.2195121951219514,5.0,11.75,12.5,5.0,15.0,4,2.439024390243903,0.3181818181818182,37.5,0.4920634920483749,2,1.1111111111111112,0.7317073170731708,12.5,18.375
